max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.2,0.2,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.2,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.2,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.2,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.2,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.25,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.25,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.25,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.25,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.25,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.25,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.25,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.25,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.3,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.3,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.3,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.3,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.3,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.3,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.3,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.3,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.35,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.35,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.35,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.35,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.35,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.35,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.35,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.35,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.4,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.4,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.4,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.4,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.4,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.4,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.4,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.4,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.45,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.45,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.45,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.45,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.45,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.45,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.45,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.45,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.5,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.5,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.5,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.5,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.5,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.5,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.5,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.5,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.55,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.55,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.55,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.55,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.55,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.55,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.55,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.55,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.6,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
