t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy,valid
0.27,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.28,0.42,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.27,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.3,0.42,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.29,0.45,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.3,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.3,0.46,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.29,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.29,0.46,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.29,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.31,0.42,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.3,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.3,0.45,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.31,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.31,0.46,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.31,0.45,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.31,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,0.013579499999999998,0.043084142857142856,0.00867326732673267,-0.006696039603960394,False
0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394,False
0.32,0.43,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394,False
0.32,0.44,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394,False
0.32,0.45,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394,False
0.32,0.46,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394,False
0.37,0.43,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
