max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.4,1.0,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,1.0,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.45,0.3,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.3,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.35,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.35,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.4,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.4,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.45,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.45,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.5,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.5,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.55,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.55,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.6,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.6,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.65,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.65,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.7,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.7,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.75,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.75,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.8,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.8,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.85,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.85,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.9,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.9,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.95,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,0.95,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,1.0,,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.45,1.0,2.0,0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394
0.5,0.3,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.3,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.35,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.35,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.4,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.4,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.45,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.45,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.5,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.5,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.55,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.55,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.6,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.6,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.65,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.65,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.7,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.7,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.75,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.75,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.8,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.8,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.85,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.85,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.9,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.9,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.95,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,0.95,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,1.0,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.5,1.0,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.3,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.3,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.35,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.35,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.4,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.4,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.45,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.45,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.5,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
